handle,old_rating,new_rating,change,rank,contest_id,contest_name
tourist,3947,4009,62,1,2006,Codeforces Round 969 (Div. 1)
jiangly,3734,3773,39,2,2006,Codeforces Round 969 (Div. 1)
ecnerwala,3581,3624,43,3,2006,Codeforces Round 969 (Div. 1)
Radewoosh,3646,3646,0,4,2006,Codeforces Round 969 (Div. 1)
Kevin114514,3113,3228,115,5,2006,Codeforces Round 969 (Div. 1)
Um_nik,3354,3396,42,6,2006,Codeforces Round 969 (Div. 1)
strapple,2942,3074,132,7,2006,Codeforces Round 969 (Div. 1)
StarSilk,3033,3132,99,8,2006,Codeforces Round 969 (Div. 1)
LJC00118,3264,3297,33,9,2006,Codeforces Round 969 (Div. 1)
Kapt,2974,3072,98,10,2006,Codeforces Round 969 (Div. 1)
maspy,3127,3180,53,11,2006,Codeforces Round 969 (Div. 1)
Sugar_fan,2914,3014,100,12,2006,Codeforces Round 969 (Div. 1)
turmax,3210,3230,20,13,2006,Codeforces Round 969 (Div. 1)
noimi,3016,3079,63,14,2006,Codeforces Round 969 (Div. 1)
le0n,2788,2905,117,15,2006,Codeforces Round 969 (Div. 1)
wzc_IOI_czw,2350,2586,236,16,2006,Codeforces Round 969 (Div. 1)
Flamire,2961,3024,63,17,2006,Codeforces Round 969 (Div. 1)
Licha06,2778,2885,107,18,2006,Codeforces Round 969 (Div. 1)
peti1234,3006,3050,44,19,2006,Codeforces Round 969 (Div. 1)
dog_of_Nesraychan,2794,2889,95,20,2006,Codeforces Round 969 (Div. 1)
liuhengxi,3009,3045,36,21,2006,Codeforces Round 969 (Div. 1)
grass9cow,2548,2703,155,22,2006,Codeforces Round 969 (Div. 1)
ainta,2781,2870,89,23,2006,Codeforces Round 969 (Div. 1)
red-stone,2268,2499,231,24,2006,Codeforces Round 969 (Div. 1)
EnofTaiPeople,2606,2735,129,25,2006,Codeforces Round 969 (Div. 1)
cmk666,2860,2919,59,26,2006,Codeforces Round 969 (Div. 1)
tute7627,2912,2955,43,27,2006,Codeforces Round 969 (Div. 1)
fengqiyuka,2683,2783,100,28,2006,Codeforces Round 969 (Div. 1)
Ormlis,3192,3159,-33,29,2006,Codeforces Round 969 (Div. 1)
Z-301,2551,2682,131,30,2006,Codeforces Round 969 (Div. 1)
Dominater069,2754,2828,74,31,2006,Codeforces Round 969 (Div. 1)
allvik66,2935,2960,25,32,2006,Codeforces Round 969 (Div. 1)
kotatsugame,2947,2967,20,33,2006,Codeforces Round 969 (Div. 1)
JoesSR,2862,2901,39,34,2006,Codeforces Round 969 (Div. 1)
dorijanlendvaj,3021,3018,-3,35,2006,Codeforces Round 969 (Div. 1)
ksun48,3479,3356,-123,36,2006,Codeforces Round 969 (Div. 1)
maroonrk,3220,3163,-57,37,2006,Codeforces Round 969 (Div. 1)
jeroenodb,2763,2820,57,38,2006,Codeforces Round 969 (Div. 1)
Karuna,2864,2893,29,39,2006,Codeforces Round 969 (Div. 1)
Rubikun,2872,2897,25,40,2006,Codeforces Round 969 (Div. 1)
peltorator,2755,2808,53,41,2006,Codeforces Round 969 (Div. 1)
dl720125,2865,2888,23,42,2006,Codeforces Round 969 (Div. 1)
dlalswp25,2848,2874,26,43,2006,Codeforces Round 969 (Div. 1)
potatoo,2361,2517,156,44,2006,Codeforces Round 969 (Div. 1)
physics0523,2732,2785,53,45,2006,Codeforces Round 969 (Div. 1)
BurnedChicken,3204,3135,-69,46,2006,Codeforces Round 969 (Div. 1)
NetSpeed1,2606,2688,82,47,2006,Codeforces Round 969 (Div. 1)
amongussssiuuu,2597,2680,83,48,2006,Codeforces Round 969 (Div. 1)
Fysty,2526,2627,101,49,2006,Codeforces Round 969 (Div. 1)
Otomachi_Una,2665,2727,62,50,2006,Codeforces Round 969 (Div. 1)
