party,rank,points,penalty,successfulHackCount,unsuccessfulHackCount,problemResults
"{'contestId': 2035, 'participantId': 195435782, 'members': [{'handle': 'Kevin114514'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 183, 'startTimeSeconds': 1730039700}",1,9129.0,0,0,0,"[{'points': 249.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 120}, {'points': 496.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 220}, {'points': 966.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 823}, {'points': 1400.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1553}, {'points': 1340.0, 'rejectedAttemptCount': 5, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4667}, {'points': 1848.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4058}, {'points': 1528.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 6741}, {'points': 1302.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 7899}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}]"
"{'contestId': 2035, 'participantId': 195423037, 'members': [{'handle': '275307894a'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 386, 'startTimeSeconds': 1730039700}",2,9077.0,0,0,0,"[{'points': 249.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 127}, {'points': 494.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 304}, {'points': 963.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 841}, {'points': 1338.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1727}, {'points': 1782.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2512}, {'points': 1896.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3540}, {'points': 1274.0, 'rejectedAttemptCount': 2, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 8767}, {'points': 1081.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 9789}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}]"
"{'contestId': 2035, 'participantId': 195239948, 'members': [{'handle': 'jiangly'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 325, 'startTimeSeconds': 1730039700}",3,9074.0,0,0,0,"[{'points': 250.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 92}, {'points': 495.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 297}, {'points': 966.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 818}, {'points': 1424.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1155}, {'points': 1618.0, 'rejectedAttemptCount': 2, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3181}, {'points': 1980.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2738}, {'points': 1292.0, 'rejectedAttemptCount': 2, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 8614}, {'points': 1049.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 10165}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}]"
"{'contestId': 2035, 'participantId': 195435438, 'members': [{'handle': 'JoesSR'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 510, 'startTimeSeconds': 1730039700}",4,9068.0,0,0,0,"[{'points': 248.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 228}, {'points': 492.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 409}, {'points': 950.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1175}, {'points': 1340.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2437}, {'points': 1723.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3139}, {'points': 1860.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3933}, {'points': 1390.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 8108}, {'points': 1065.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 9985}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}]"
"{'contestId': 2035, 'participantId': 195343677, 'members': [{'handle': 'ksun48'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 415, 'startTimeSeconds': 1730039700}",5,8246.0,0,0,0,"[{'points': 243.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 711}, {'points': 498.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 154}, {'points': 968.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 735}, {'points': 1350.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1548}, {'points': 1691.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3514}, {'points': 1998.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2542}, {'points': 1498.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 7023}, {'points': 0.0, 'rejectedAttemptCount': 3, 'type': 'FINAL'}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}]"
"{'contestId': 2035, 'participantId': 195436884, 'members': [{'handle': 'turmax'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 10, 'startTimeSeconds': 1730039700}",6,8122.0,0,0,0,"[{'points': 249.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 127}, {'points': 495.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 288}, {'points': 966.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 785}, {'points': 1340.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2434}, {'points': 1846.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1795}, {'points': 1878.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3749}, {'points': 1348.0, 'rejectedAttemptCount': 4, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 7034}, {'points': 0.0, 'rejectedAttemptCount': 7, 'type': 'FINAL'}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}]"
"{'contestId': 2035, 'participantId': 195434216, 'members': [{'handle': 'dXqwq'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 539, 'startTimeSeconds': 1730039700}",7,8080.0,0,0,0,"[{'points': 250.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 62}, {'points': 498.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 147}, {'points': 942.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1352}, {'points': 1428.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1082}, {'points': 1808.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2177}, {'points': 1974.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2799}, {'points': 1180.0, 'rejectedAttemptCount': 4, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 8737}, {'points': 0.0, 'rejectedAttemptCount': 2, 'type': 'FINAL'}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}]"
"{'contestId': 2035, 'participantId': 195216170, 'members': [{'handle': 'hos.lyric'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 90, 'startTimeSeconds': 1730039700}",8,7870.0,0,0,0,"[{'points': 248.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 247}, {'points': 498.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 133}, {'points': 966.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 837}, {'points': 1388.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1715}, {'points': 1766.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2663}, {'points': 1672.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 5323}, {'points': 1332.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 9212}, {'points': 0.0, 'rejectedAttemptCount': 1, 'type': 'FINAL'}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}]"
"{'contestId': 2035, 'participantId': 195429093, 'members': [{'handle': 'heuristica'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 399, 'startTimeSeconds': 1730039700}",9,7850.0,0,0,0,"[{'points': 248.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 196}, {'points': 494.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 328}, {'points': 960.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 943}, {'points': 1272.0, 'rejectedAttemptCount': 2, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1946}, {'points': 1678.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3069}, {'points': 1780.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4244}, {'points': 1418.0, 'rejectedAttemptCount': 2, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 7324}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}]"
"{'contestId': 2035, 'participantId': 195340758, 'members': [{'handle': 'jiangbowen'}], 'participantType': 'CONTESTANT', 'ghost': False, 'room': 7, 'startTimeSeconds': 1730039700}",10,7834.0,0,0,0,"[{'points': 249.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 128}, {'points': 495.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 266}, {'points': 968.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 723}, {'points': 1380.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1853}, {'points': 1776.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2527}, {'points': 1836.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4177}, {'points': 1130.0, 'rejectedAttemptCount': 2, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 10236}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}]"
