handle,old_rating,new_rating,change,rank,contest_id,contest_name
jiangly,3839,3904,65,1,2023,Codeforces Round 980 (Div. 1)
maroonrk,3223,3350,127,2,2023,Codeforces Round 980 (Div. 1)
potato167,2921,3091,170,3,2023,Codeforces Round 980 (Div. 1)
jeroenodb,2820,2999,179,4,2023,Codeforces Round 980 (Div. 1)
kotatsugame,2917,3055,138,5,2023,Codeforces Round 980 (Div. 1)
dorijanlendvaj,3008,3111,103,6,2023,Codeforces Round 980 (Div. 1)
Sugar_fan,2993,3090,97,7,2023,Codeforces Round 980 (Div. 1)
ksun48,3315,3321,6,8,2023,Codeforces Round 980 (Div. 1)
orzdevinwang,3612,3529,-83,9,2023,Codeforces Round 980 (Div. 1)
jiangbowen,2795,2922,127,10,2023,Codeforces Round 980 (Div. 1)
Rubikun,2895,2989,94,11,2023,Codeforces Round 980 (Div. 1)
yuto1115,2869,2964,95,12,2023,Codeforces Round 980 (Div. 1)
crazy_sea,3066,3105,39,13,2023,Codeforces Round 980 (Div. 1)
skip2004,3001,3052,51,14,2023,Codeforces Round 980 (Div. 1)
Kevin114514,3120,3136,16,15,2023,Codeforces Round 980 (Div. 1)
251Sec,2213,2481,268,16,2023,Codeforces Round 980 (Div. 1)
maspy,3141,3143,2,17,2023,Codeforces Round 980 (Div. 1)
Morphed,2746,2848,102,18,2023,Codeforces Round 980 (Div. 1)
BurnedChicken,3109,3113,4,19,2023,Codeforces Round 980 (Div. 1)
Kude,2614,2746,132,20,2023,Codeforces Round 980 (Div. 1)
umbrella-leaf,2585,2722,137,21,2023,Codeforces Round 980 (Div. 1)
HealTheWorld,2605,2769,164,22,2023,Codeforces Round 980 (Div. 1)
Swistakk,2952,2984,32,23,2023,Codeforces Round 980 (Div. 1)
Amoo_Safar,2797,2867,70,24,2023,Codeforces Round 980 (Div. 1)
hos.lyric,3220,3179,-41,25,2023,Codeforces Round 980 (Div. 1)
244mhq,2875,2919,44,26,2023,Codeforces Round 980 (Div. 1)
CJ-_zhuyifan,2213,2477,264,27,2023,Codeforces Round 980 (Div. 1)
xuanxuan001,2909,2939,30,28,2023,Codeforces Round 980 (Div. 1)
bribritt,2393,2562,169,29,2023,Codeforces Round 980 (Div. 1)
propane,2394,2560,166,30,2023,Codeforces Round 980 (Div. 1)
-Eternity-,2931,2949,18,31,2023,Codeforces Round 980 (Div. 1)
oleh1421,2818,2863,45,32,2023,Codeforces Round 980 (Div. 1)
wifiii,2568,2678,110,33,2023,Codeforces Round 980 (Div. 1)
Kite_kuma,2383,2541,158,34,2023,Codeforces Round 980 (Div. 1)
dreamoon_love_AA,2914,2928,14,34,2023,Codeforces Round 980 (Div. 1)
riano_,2570,2673,103,36,2023,Codeforces Round 980 (Div. 1)
Karuna,2893,2909,16,37,2023,Codeforces Round 980 (Div. 1)
BigBag,2639,2720,81,38,2023,Codeforces Round 980 (Div. 1)
Sol1,2777,2819,42,39,2023,Codeforces Round 980 (Div. 1)
Keshi,2581,2674,93,40,2023,Codeforces Round 980 (Div. 1)
StarSilk,3032,3006,-26,41,2023,Codeforces Round 980 (Div. 1)
shobonvip,2398,2539,141,42,2023,Codeforces Round 980 (Div. 1)
sharaelong,2434,2563,129,43,2023,Codeforces Round 980 (Div. 1)
tute7627,2912,2912,0,44,2023,Codeforces Round 980 (Div. 1)
_l_l_,2563,2653,90,45,2023,Codeforces Round 980 (Div. 1)
Noam527,2722,2768,46,46,2023,Codeforces Round 980 (Div. 1)
SanguineChameleon,2654,2716,62,47,2023,Codeforces Round 980 (Div. 1)
hhoppitree,2638,2703,65,48,2023,Codeforces Round 980 (Div. 1)
snuke,2782,2808,26,49,2023,Codeforces Round 980 (Div. 1)
lexiyvv,2656,2713,57,50,2023,Codeforces Round 980 (Div. 1)
Appleblue17,2287,2446,159,51,2023,Codeforces Round 980 (Div. 1)
le0n,2867,2867,0,52,2023,Codeforces Round 980 (Div. 1)
Graygoo_401,2134,2340,206,53,2023,Codeforces Round 980 (Div. 1)
b6e0,2592,2661,69,54,2023,Codeforces Round 980 (Div. 1)
taeyeon_ss,2405,2524,119,55,2023,Codeforces Round 980 (Div. 1)
Dominater069,2840,2842,2,56,2023,Codeforces Round 980 (Div. 1)
OdtreePrince,2252,2414,162,57,2023,Codeforces Round 980 (Div. 1)
zjy2008,2677,2718,41,58,2023,Codeforces Round 980 (Div. 1)
A_G,2797,2806,9,59,2023,Codeforces Round 980 (Div. 1)
nocap,2163,2350,187,60,2023,Codeforces Round 980 (Div. 1)
cmk666,2919,2895,-24,61,2023,Codeforces Round 980 (Div. 1)
ItamarNir,2150,2339,189,62,2023,Codeforces Round 980 (Div. 1)
sansen,2680,2715,35,63,2023,Codeforces Round 980 (Div. 1)
siganai,2556,2622,66,64,2023,Codeforces Round 980 (Div. 1)
rin204,2750,2764,14,65,2023,Codeforces Round 980 (Div. 1)
Nyaan,2759,2770,11,66,2023,Codeforces Round 980 (Div. 1)
Waldi,2383,2492,109,67,2023,Codeforces Round 980 (Div. 1)
RDDCCD,2740,2754,14,67,2023,Codeforces Round 980 (Div. 1)
Anonyme,2394,2498,104,69,2023,Codeforces Round 980 (Div. 1)
-1e11,2229,2382,153,69,2023,Codeforces Round 980 (Div. 1)
leaf1415,2463,2547,84,71,2023,Codeforces Round 980 (Div. 1)
fuppy,2607,2651,44,72,2023,Codeforces Round 980 (Div. 1)
cn449,2469,2549,80,73,2023,Codeforces Round 980 (Div. 1)
furry,2855,2834,-21,74,2023,Codeforces Round 980 (Div. 1)
toam,2478,2553,75,75,2023,Codeforces Round 980 (Div. 1)
