party,rank,points,penalty,successfulHackCount,unsuccessfulHackCount,problemResults
"{'contestId': 2033, 'participantId': 195131021, 'members': [{'handle': 'ponjuice'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1729780500}",1,7.0,187,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 186}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 551}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 817}, {'points': 1.0, 'rejectedAttemptCount': 2, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1155}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1446}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2156}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3296}]"
"{'contestId': 2033, 'participantId': 195131669, 'members': [{'handle': 'AIinLoh420'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1729780500}",2,7.0,192,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 202}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 441}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 834}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1394}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1931}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3307}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2964}]"
"{'contestId': 2033, 'participantId': 195121095, 'members': [{'handle': 'tktkqw9'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1729780500}",3,7.0,213,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 435}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 757}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1211}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1754}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 905}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2031}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4632}]"
"{'contestId': 2033, 'participantId': 194829697, 'members': [{'handle': 'baoziiii1224'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1729780500}",4,7.0,221,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 77}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 269}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 944}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1425}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1900}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2671}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4984}]"
"{'contestId': 2033, 'participantId': 195128386, 'members': [{'handle': 'god_bless_you'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1729780500}",5,7.0,233,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 173}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 704}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1436}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1107}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1799}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2332}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 5572}]"
"{'contestId': 2033, 'participantId': 195058310, 'members': [{'handle': '0x706163'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1729780500}",6,7.0,251,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 128}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 498}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1681}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 995}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2135}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2839}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 6920}]"
"{'contestId': 2033, 'participantId': 195094064, 'members': [{'handle': '_Fatalis_'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1729780500}",7,7.0,253,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 142}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 503}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 886}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1484}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1791}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3211}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 6832}]"
"{'contestId': 2033, 'participantId': 195133478, 'members': [{'handle': 'bieybay'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1729780500}",8,7.0,263,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 150}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 452}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1877}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1048}, {'points': 1.0, 'rejectedAttemptCount': 2, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1717}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2680}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 6858}]"
"{'contestId': 2033, 'participantId': 194978335, 'members': [{'handle': 'Max_Mayfield'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1729780500}",9,7.0,283,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 101}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 512}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 960}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1326}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1938}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2795}, {'points': 1.0, 'rejectedAttemptCount': 3, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 7728}]"
"{'contestId': 2033, 'participantId': 195117175, 'members': [{'handle': 'Valj'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1729780500}",10,7.0,287,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 186}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 289}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1346}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1608}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1827}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2791}, {'points': 1.0, 'rejectedAttemptCount': 3, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 6391}]"
"{'contestId': 2033, 'participantId': 195123185, 'members': [{'handle': 'TheRizzler'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1729780500}",10,7.0,287,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 486}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 478}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1167}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1391}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1728}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 6544}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 5636}]"
