handle,old_rating,new_rating,change,rank,contest_id,contest_name
SUPERLWR-beta,1955,2265,310,1,2028,Codeforces Round 986 (Div. 2)
mychecksdead,2095,2330,235,2,2028,Codeforces Round 986 (Div. 2)
sweet_dream,0,957,957,3,2028,Codeforces Round 986 (Div. 2)
contee,2049,2364,315,4,2028,Codeforces Round 986 (Div. 2)
Sunflower233,1972,2212,240,5,2028,Codeforces Round 986 (Div. 2)
Onolt_kh,2093,2286,193,6,2028,Codeforces Round 986 (Div. 2)
TheRizzler,1862,2221,359,7,2028,Codeforces Round 986 (Div. 2)
Ann,1995,2202,207,8,2028,Codeforces Round 986 (Div. 2)
sunkuangzheng,2015,2210,195,9,2028,Codeforces Round 986 (Div. 2)
N00BGH0ST,2087,2255,168,10,2028,Codeforces Round 986 (Div. 2)
rainboy,2061,2232,171,11,2028,Codeforces Round 986 (Div. 2)
mxj_helen,1924,2132,208,12,2028,Codeforces Round 986 (Div. 2)
raoxj,2071,2230,159,13,2028,Codeforces Round 986 (Div. 2)
Iceturky,2092,2241,149,14,2028,Codeforces Round 986 (Div. 2)
deltarune,2022,2189,167,15,2028,Codeforces Round 986 (Div. 2)
djm03178,2053,2207,154,16,2028,Codeforces Round 986 (Div. 2)
wcwnby,2011,2175,164,17,2028,Codeforces Round 986 (Div. 2)
goats_9,2024,2181,157,18,2028,Codeforces Round 986 (Div. 2)
page_fault,2058,2202,144,19,2028,Codeforces Round 986 (Div. 2)
fishcathu,1932,2162,230,20,2028,Codeforces Round 986 (Div. 2)
QwQ___,715,1482,767,21,2028,Codeforces Round 986 (Div. 2)
Little_CarT,2009,2160,151,22,2028,Codeforces Round 986 (Div. 2)
BernardoP,1571,1964,393,23,2028,Codeforces Round 986 (Div. 2)
R_am_,1785,2003,218,24,2028,Codeforces Round 986 (Div. 2)
theSSS,1916,2090,174,25,2028,Codeforces Round 986 (Div. 2)
MathGuy1729,2027,2165,138,26,2028,Codeforces Round 986 (Div. 2)
Argooo,633,1418,785,27,2028,Codeforces Round 986 (Div. 2)
pera2008,1977,2126,149,28,2028,Codeforces Round 986 (Div. 2)
eyadhjarray111,2082,2198,116,29,2028,Codeforces Round 986 (Div. 2)
Yufe1210,1984,2127,143,30,2028,Codeforces Round 986 (Div. 2)
pengin_2000,1940,2095,155,31,2028,Codeforces Round 986 (Div. 2)
Junhe,1832,2020,188,32,2028,Codeforces Round 986 (Div. 2)
josephism,2039,2160,121,33,2028,Codeforces Round 986 (Div. 2)
mei-b,1917,2125,208,33,2028,Codeforces Round 986 (Div. 2)
edogawa_something,1965,2106,141,35,2028,Codeforces Round 986 (Div. 2)
Wangminhao,1804,1995,191,36,2028,Codeforces Round 986 (Div. 2)
Kokuto-Mikiya,2004,2131,127,37,2028,Codeforces Round 986 (Div. 2)
jyheo98,2060,2168,108,38,2028,Codeforces Round 986 (Div. 2)
Qzong,1741,1949,208,38,2028,Codeforces Round 986 (Div. 2)
MioCid,1601,1954,353,40,2028,Codeforces Round 986 (Div. 2)
bcollet,1988,2114,126,41,2028,Codeforces Round 986 (Div. 2)
IuNgocBich,1617,1914,297,42,2028,Codeforces Round 986 (Div. 2)
LANSGANBS,1428,1742,314,43,2028,Codeforces Round 986 (Div. 2)
2Bpencil,1898,2048,150,44,2028,Codeforces Round 986 (Div. 2)
Pekiban,2090,2182,92,45,2028,Codeforces Round 986 (Div. 2)
