handle,old_rating,new_rating,change,rank,contest_id,contest_name
wxbqwq,0,1007,1007,1,1988,Codeforces Round 958 (Div. 2)
zxx_orz,1946,2319,373,2,1988,Codeforces Round 958 (Div. 2)
ILLIT,1753,2156,403,3,1988,Codeforces Round 958 (Div. 2)
DarknessCatcher,2053,2288,235,4,1988,Codeforces Round 958 (Div. 2)
fptu_UWR.Rise,2037,2264,227,5,1988,Codeforces Round 958 (Div. 2)
tayori,0,924,924,6,1988,Codeforces Round 958 (Div. 2)
JiangYang,0,916,916,7,1988,Codeforces Round 958 (Div. 2)
zi.zh,666,1388,722,8,1988,Codeforces Round 958 (Div. 2)
taiwanguo,1729,2035,306,9,1988,Codeforces Round 958 (Div. 2)
AnosVoldigoad,2047,2245,198,10,1988,Codeforces Round 958 (Div. 2)
Karuk,2102,2278,176,11,1988,Codeforces Round 958 (Div. 2)
PengAo,1910,2138,228,12,1988,Codeforces Round 958 (Div. 2)
zzzYheng,1897,2179,282,13,1988,Codeforces Round 958 (Div. 2)
Cattlen,1792,2101,309,14,1988,Codeforces Round 958 (Div. 2)
leolee,1990,2180,190,15,1988,Codeforces Round 958 (Div. 2)
_Separation,1786,2037,251,16,1988,Codeforces Round 958 (Div. 2)
d_ananta_,1939,2134,195,17,1988,Codeforces Round 958 (Div. 2)
bmlng,1352,1809,457,17,1988,Codeforces Round 958 (Div. 2)
gjlccc,1795,2033,238,19,1988,Codeforces Round 958 (Div. 2)
sedev57,2095,2239,144,20,1988,Codeforces Round 958 (Div. 2)
hidmst,1699,2018,319,21,1988,Codeforces Round 958 (Div. 2)
yunetive29,1996,2163,167,22,1988,Codeforces Round 958 (Div. 2)
Turkey,2022,2179,157,23,1988,Codeforces Round 958 (Div. 2)
penguin2,2094,2228,134,24,1988,Codeforces Round 958 (Div. 2)
Legend__dy,0,851,851,25,1988,Codeforces Round 958 (Div. 2)
aaaaaaqqqqqq,1471,1805,334,25,1988,Codeforces Round 958 (Div. 2)
Meguhine,2007,2162,155,27,1988,Codeforces Round 958 (Div. 2)
dehsaw,1978,2173,195,28,1988,Codeforces Round 958 (Div. 2)
newbie114514,2025,2171,146,28,1988,Codeforces Round 958 (Div. 2)
Maksiwelle,2088,2250,162,30,1988,Codeforces Round 958 (Div. 2)
CodeChild,1914,2089,175,31,1988,Codeforces Round 958 (Div. 2)
lwm7708,0,841,841,31,1988,Codeforces Round 958 (Div. 2)
ammar2000,1817,2021,204,33,1988,Codeforces Round 958 (Div. 2)
LeKienThanh,728,1343,615,34,1988,Codeforces Round 958 (Div. 2)
jackson.souza,2054,2183,129,35,1988,Codeforces Round 958 (Div. 2)
Franklzh,1671,1969,298,36,1988,Codeforces Round 958 (Div. 2)
EgorSav,2002,2143,141,37,1988,Codeforces Round 958 (Div. 2)
verkuzuyu,804,1387,583,38,1988,Codeforces Round 958 (Div. 2)
instant_blue,1962,2169,207,39,1988,Codeforces Round 958 (Div. 2)
hyxqwq,1608,1923,315,40,1988,Codeforces Round 958 (Div. 2)
4ndr3i,1904,2069,165,41,1988,Codeforces Round 958 (Div. 2)
lastridem,1630,1936,306,42,1988,Codeforces Round 958 (Div. 2)
berr,2066,2180,114,43,1988,Codeforces Round 958 (Div. 2)
nothing_lasts_forever,1373,1778,405,44,1988,Codeforces Round 958 (Div. 2)
OIshima,2097,2200,103,45,1988,Codeforces Round 958 (Div. 2)
o3-mini,1682,1963,281,46,1988,Codeforces Round 958 (Div. 2)
ScarletS,2081,2186,105,47,1988,Codeforces Round 958 (Div. 2)
nzr233,1649,1938,289,48,1988,Codeforces Round 958 (Div. 2)
Onur_Ilgaz,1963,2100,137,49,1988,Codeforces Round 958 (Div. 2)
Link_Cut_qwq,2073,2177,104,50,1988,Codeforces Round 958 (Div. 2)
shagou,734,1324,590,51,1988,Codeforces Round 958 (Div. 2)
Sushiro,1649,1937,288,52,1988,Codeforces Round 958 (Div. 2)
cloudxcy,1365,1762,397,53,1988,Codeforces Round 958 (Div. 2)
Nagrarok,1919,2064,145,54,1988,Codeforces Round 958 (Div. 2)
Linear_B,1815,1991,176,55,1988,Codeforces Round 958 (Div. 2)
nan02,688,1288,600,56,1988,Codeforces Round 958 (Div. 2)
Myrcella,2011,2126,115,57,1988,Codeforces Round 958 (Div. 2)
Octagons,2016,2129,113,58,1988,Codeforces Round 958 (Div. 2)
Zinc-acetate,2093,2183,90,59,1988,Codeforces Round 958 (Div. 2)
akibb123,2089,2179,90,60,1988,Codeforces Round 958 (Div. 2)
Blonde_On_B1onde,1816,1986,170,61,1988,Codeforces Round 958 (Div. 2)
Badint,2083,2173,90,62,1988,Codeforces Round 958 (Div. 2)
unlock,1987,2103,116,63,1988,Codeforces Round 958 (Div. 2)
lxeason,756,1349,593,63,1988,Codeforces Round 958 (Div. 2)
yogzinhoo,1746,1988,242,65,1988,Codeforces Round 958 (Div. 2)
RadicaI,1688,1895,207,66,1988,Codeforces Round 958 (Div. 2)
NULLx0,1846,2057,211,67,1988,Codeforces Round 958 (Div. 2)
Kaleem_Raza_Syed,1909,2045,136,68,1988,Codeforces Round 958 (Div. 2)
-.--..-.....,2010,2116,106,69,1988,Codeforces Round 958 (Div. 2)
Thaumaturge,1450,1784,334,70,1988,Codeforces Round 958 (Div. 2)
cherryk,2045,2139,94,71,1988,Codeforces Round 958 (Div. 2)
_furina,1543,1873,330,72,1988,Codeforces Round 958 (Div. 2)
dino_merlin,1993,2100,107,73,1988,Codeforces Round 958 (Div. 2)
t9unkubj,1974,2086,112,74,1988,Codeforces Round 958 (Div. 2)
Haorayz4,2011,2112,101,75,1988,Codeforces Round 958 (Div. 2)
4977,1754,1992,238,76,1988,Codeforces Round 958 (Div. 2)
xu826281112,1992,2097,105,77,1988,Codeforces Round 958 (Div. 2)
thegoat,1878,2016,138,78,1988,Codeforces Round 958 (Div. 2)
ColinGao,1184,1562,378,79,1988,Codeforces Round 958 (Div. 2)
henriqueramos.qs,1760,1933,173,80,1988,Codeforces Round 958 (Div. 2)
tablemoon,1960,2072,112,81,1988,Codeforces Round 958 (Div. 2)
unforgettablepl,1995,2096,101,82,1988,Codeforces Round 958 (Div. 2)
user235811,2099,2170,71,83,1988,Codeforces Round 958 (Div. 2)
Bruce12138,1956,2067,111,84,1988,Codeforces Round 958 (Div. 2)
ZaunDXS,1649,1855,206,85,1988,Codeforces Round 958 (Div. 2)
positive_deviation,1026,1505,479,86,1988,Codeforces Round 958 (Div. 2)
caidx,1806,1960,154,87,1988,Codeforces Round 958 (Div. 2)
alexander707070,1833,1978,145,88,1988,Codeforces Round 958 (Div. 2)
yvbf,2047,2129,82,89,1988,Codeforces Round 958 (Div. 2)
nooooob_KiFaH_HeLaL,1924,2041,117,90,1988,Codeforces Round 958 (Div. 2)
SSKMF,1851,1989,138,91,1988,Codeforces Round 958 (Div. 2)
HugeWide,1719,1898,179,92,1988,Codeforces Round 958 (Div. 2)
hocln,2093,2160,67,93,1988,Codeforces Round 958 (Div. 2)
ahmadkhafif,2075,2183,108,94,1988,Codeforces Round 958 (Div. 2)
ParsaF,1979,2077,98,95,1988,Codeforces Round 958 (Div. 2)
volwerine,1303,1687,384,96,1988,Codeforces Round 958 (Div. 2)
nunu03,1947,2053,106,97,1988,Codeforces Round 958 (Div. 2)
cdd,1776,1933,157,98,1988,Codeforces Round 958 (Div. 2)
real_pulp,1802,1950,148,99,1988,Codeforces Round 958 (Div. 2)
AudM,1796,1946,150,99,1988,Codeforces Round 958 (Div. 2)
maxrgby,1762,1922,160,101,1988,Codeforces Round 958 (Div. 2)
mxj_helen,1977,2072,95,102,1988,Codeforces Round 958 (Div. 2)
barbellsquat,697,1259,562,103,1988,Codeforces Round 958 (Div. 2)
Frus,1866,1992,126,104,1988,Codeforces Round 958 (Div. 2)
Rising-coder,1942,2045,103,105,1988,Codeforces Round 958 (Div. 2)
zqx,1940,2043,103,106,1988,Codeforces Round 958 (Div. 2)
ibrm,2073,2138,65,107,1988,Codeforces Round 958 (Div. 2)
kringeman1,1439,1752,313,108,1988,Codeforces Round 958 (Div. 2)
tas6,0,774,774,109,1988,Codeforces Round 958 (Div. 2)
phuocson,1836,1969,133,110,1988,Codeforces Round 958 (Div. 2)
seanlsy,1633,1881,248,111,1988,Codeforces Round 958 (Div. 2)
bananasaur,2052,2121,69,112,1988,Codeforces Round 958 (Div. 2)
negative-xp,1684,1922,238,113,1988,Codeforces Round 958 (Div. 2)
mylittlepookybear,1290,1670,380,114,1988,Codeforces Round 958 (Div. 2)
STommydx,2034,2107,73,115,1988,Codeforces Round 958 (Div. 2)
eFanJu,747,1285,538,116,1988,Codeforces Round 958 (Div. 2)
lijinyu2022,1624,1872,248,116,1988,Codeforces Round 958 (Div. 2)
paoxiaomo,1783,1928,145,116,1988,Codeforces Round 958 (Div. 2)
sonrice,0,769,769,119,1988,Codeforces Round 958 (Div. 2)
ASahib,1469,1768,299,120,1988,Codeforces Round 958 (Div. 2)
phsads,1874,1991,117,121,1988,Codeforces Round 958 (Div. 2)
A_very_old_man,2000,2080,80,122,1988,Codeforces Round 958 (Div. 2)
Tahirliyev,1906,2011,105,123,1988,Codeforces Round 958 (Div. 2)
cxlian,1938,2034,96,123,1988,Codeforces Round 958 (Div. 2)
antoniomsah,2014,2088,74,123,1988,Codeforces Round 958 (Div. 2)
_cly_,1743,1897,154,126,1988,Codeforces Round 958 (Div. 2)
Wandoka,1984,2066,82,126,1988,Codeforces Round 958 (Div. 2)
__zy__,1683,1855,172,128,1988,Codeforces Round 958 (Div. 2)
ender_shayan,1977,2060,83,129,1988,Codeforces Round 958 (Div. 2)
beerfasite123,1109,1538,429,130,1988,Codeforces Round 958 (Div. 2)
temporary1,2042,2106,64,131,1988,Codeforces Round 958 (Div. 2)
Pagode_Paiva,2098,2146,48,132,1988,Codeforces Round 958 (Div. 2)
Muelsyse_sep005,1943,2092,149,133,1988,Codeforces Round 958 (Div. 2)
Cauchy1214,1245,1630,385,134,1988,Codeforces Round 958 (Div. 2)
alllifealone,1744,1893,149,135,1988,Codeforces Round 958 (Div. 2)
TLE_Automat,1928,2022,94,135,1988,Codeforces Round 958 (Div. 2)
naylonposet,1991,2067,76,135,1988,Codeforces Round 958 (Div. 2)
accelerate_nju,1834,1955,121,138,1988,Codeforces Round 958 (Div. 2)
YYYLLL3202,1975,2054,79,139,1988,Codeforces Round 958 (Div. 2)
btezak,1392,1657,265,139,1988,Codeforces Round 958 (Div. 2)
Muhammad-Saram,1901,2001,100,141,1988,Codeforces Round 958 (Div. 2)
drAKu0.0,1789,1922,133,141,1988,Codeforces Round 958 (Div. 2)
Inkyo,1915,2009,94,143,1988,Codeforces Round 958 (Div. 2)
ventusliberum,1825,1946,121,143,1988,Codeforces Round 958 (Div. 2)
DragonO_o,1676,1843,167,143,1988,Codeforces Round 958 (Div. 2)
WritingEve,2047,2104,57,143,1988,Codeforces Round 958 (Div. 2)
lowbob,2089,2134,45,147,1988,Codeforces Round 958 (Div. 2)
Yhs_Joker_13,1956,2038,82,148,1988,Codeforces Round 958 (Div. 2)
Mag1sk,2042,2099,57,149,1988,Codeforces Round 958 (Div. 2)
zhouchenfeng,2069,2118,49,150,1988,Codeforces Round 958 (Div. 2)
ego_death,1845,1958,113,150,1988,Codeforces Round 958 (Div. 2)
HLqwq,1857,1966,109,152,1988,Codeforces Round 958 (Div. 2)
Ch.II,1878,2016,138,153,1988,Codeforces Round 958 (Div. 2)
octane,1858,1966,108,154,1988,Codeforces Round 958 (Div. 2)
coconut99,1914,2005,91,154,1988,Codeforces Round 958 (Div. 2)
dimash1,1877,1978,101,156,1988,Codeforces Round 958 (Div. 2)
lbm47,1615,1797,182,156,1988,Codeforces Round 958 (Div. 2)
ton,1170,1568,398,158,1988,Codeforces Round 958 (Div. 2)
OneLastDance,2083,2126,43,158,1988,Codeforces Round 958 (Div. 2)
jzp2025,1617,1797,180,160,1988,Codeforces Round 958 (Div. 2)
_gzj,1682,1875,193,160,1988,Codeforces Round 958 (Div. 2)
mark,1873,1974,101,160,1988,Codeforces Round 958 (Div. 2)
tanaygad,2055,2104,49,163,1988,Codeforces Round 958 (Div. 2)
Pervushev,1962,2037,75,164,1988,Codeforces Round 958 (Div. 2)
Big_Dankakon,1660,1825,165,165,1988,Codeforces Round 958 (Div. 2)
rusters,1399,1701,302,165,1988,Codeforces Round 958 (Div. 2)
puriflame,2085,2124,39,167,1988,Codeforces Round 958 (Div. 2)
Jamshed11,1895,1987,92,167,1988,Codeforces Round 958 (Div. 2)
hxano,1875,1973,98,167,1988,Codeforces Round 958 (Div. 2)
page_fault,2008,2068,60,170,1988,Codeforces Round 958 (Div. 2)
alumkal,1687,1841,154,171,1988,Codeforces Round 958 (Div. 2)
JuicyGrape,1716,1861,145,172,1988,Codeforces Round 958 (Div. 2)
konb1,2096,2131,35,173,1988,Codeforces Round 958 (Div. 2)
AIdk,1992,2055,63,173,1988,Codeforces Round 958 (Div. 2)
AKAok,1743,1879,136,175,1988,Codeforces Round 958 (Div. 2)
Mina7akim,1803,1919,116,176,1988,Codeforces Round 958 (Div. 2)
KSCD,1767,1894,127,176,1988,Codeforces Round 958 (Div. 2)
sparsh_16,1781,1904,123,176,1988,Codeforces Round 958 (Div. 2)
gyouzasushi,1981,2045,64,179,1988,Codeforces Round 958 (Div. 2)
faceless_man_16,1828,1936,108,180,1988,Codeforces Round 958 (Div. 2)
mushligo,1028,1416,388,180,1988,Codeforces Round 958 (Div. 2)
Luvidi,2017,2070,53,182,1988,Codeforces Round 958 (Div. 2)
Yyydrasil,1287,1605,318,182,1988,Codeforces Round 958 (Div. 2)
DaNeK0201,1925,2003,78,184,1988,Codeforces Round 958 (Div. 2)
XLY_RGHI,1631,1798,167,184,1988,Codeforces Round 958 (Div. 2)
TkachDan,1809,1921,112,186,1988,Codeforces Round 958 (Div. 2)
Wolam,2042,2087,45,186,1988,Codeforces Round 958 (Div. 2)
frost_ice,1994,2052,58,188,1988,Codeforces Round 958 (Div. 2)
lyingflat1,1957,2025,68,189,1988,Codeforces Round 958 (Div. 2)
egor4kus,1934,2008,74,190,1988,Codeforces Round 958 (Div. 2)
Alex2184,2021,2071,50,190,1988,Codeforces Round 958 (Div. 2)
a884020583,1739,1870,131,192,1988,Codeforces Round 958 (Div. 2)
Circling,2007,2060,53,192,1988,Codeforces Round 958 (Div. 2)
Pekiban,1838,1939,101,194,1988,Codeforces Round 958 (Div. 2)
chilly_river,1993,2050,57,194,1988,Codeforces Round 958 (Div. 2)
faelitna,2071,2106,35,196,1988,Codeforces Round 958 (Div. 2)
L1ghtOcean,1936,2008,72,196,1988,Codeforces Round 958 (Div. 2)
Ihasyou,1896,1979,83,196,1988,Codeforces Round 958 (Div. 2)
gMr,1782,1898,116,199,1988,Codeforces Round 958 (Div. 2)
fishy14,1871,2019,148,200,1988,Codeforces Round 958 (Div. 2)
fatonims,1785,1900,115,201,1988,Codeforces Round 958 (Div. 2)
Mr_Ell,1890,1973,83,202,1988,Codeforces Round 958 (Div. 2)
linlianliu,1802,1911,109,202,1988,Codeforces Round 958 (Div. 2)
xcc_szy0905,1987,2043,56,202,1988,Codeforces Round 958 (Div. 2)
kakabadzeteo,1644,1801,157,205,1988,Codeforces Round 958 (Div. 2)
Fiatiustitia,1714,1849,135,206,1988,Codeforces Round 958 (Div. 2)
kangleni,1791,1902,111,207,1988,Codeforces Round 958 (Div. 2)
kaiboy,1770,1887,117,208,1988,Codeforces Round 958 (Div. 2)
happybobby,1945,2011,66,209,1988,Codeforces Round 958 (Div. 2)
DerrickLo,2022,2067,45,209,1988,Codeforces Round 958 (Div. 2)
UKBwyx,1739,1864,125,211,1988,Codeforces Round 958 (Div. 2)
Joler_,2088,2114,26,211,1988,Codeforces Round 958 (Div. 2)
Magician_Mathematician1,1903,1980,77,211,1988,Codeforces Round 958 (Div. 2)
masonpop,2047,2083,36,214,1988,Codeforces Round 958 (Div. 2)
N29,1880,1963,83,214,1988,Codeforces Round 958 (Div. 2)
mbakhtiarijavid,2006,2054,48,214,1988,Codeforces Round 958 (Div. 2)
ZigIsBestLanguage,1399,1686,287,217,1988,Codeforces Round 958 (Div. 2)
no_RED_no_DEAD,1887,1967,80,218,1988,Codeforces Round 958 (Div. 2)
A_box_of_yogurt,2077,2141,64,219,1988,Codeforces Round 958 (Div. 2)
shhy287029,1972,2028,56,219,1988,Codeforces Round 958 (Div. 2)
3JlOU_XJlE6UIIIEK,2079,2105,26,221,1988,Codeforces Round 958 (Div. 2)
Ali_BBN,1726,1853,127,221,1988,Codeforces Round 958 (Div. 2)
dongggle,2041,2077,36,223,1988,Codeforces Round 958 (Div. 2)
GidrAcH,1693,1829,136,224,1988,Codeforces Round 958 (Div. 2)
syndr0me,1606,1770,164,224,1988,Codeforces Round 958 (Div. 2)
asdf63vx,1840,1967,127,226,1988,Codeforces Round 958 (Div. 2)
shushukl,1739,1861,122,226,1988,Codeforces Round 958 (Div. 2)
tilenn,1984,2034,50,228,1988,Codeforces Round 958 (Div. 2)
Tima6,1940,2003,63,228,1988,Codeforces Round 958 (Div. 2)
rk334,0,729,729,230,1988,Codeforces Round 958 (Div. 2)
KrishnaSh1355,1697,1831,134,230,1988,Codeforces Round 958 (Div. 2)
qwqIdontHaveAgf,1671,1813,142,230,1988,Codeforces Round 958 (Div. 2)
Hasan0540,2052,2083,31,233,1988,Codeforces Round 958 (Div. 2)
datlm,1445,1659,214,234,1988,Codeforces Round 958 (Div. 2)
int233233,2038,2073,35,235,1988,Codeforces Round 958 (Div. 2)
PlayDead,1765,1877,112,236,1988,Codeforces Round 958 (Div. 2)
al3x.selivanov,1628,1782,154,237,1988,Codeforces Round 958 (Div. 2)
Lavaloon_xsh,1951,2009,58,237,1988,Codeforces Round 958 (Div. 2)
envariant,2019,2058,39,239,1988,Codeforces Round 958 (Div. 2)
Linver,1785,1890,105,239,1988,Codeforces Round 958 (Div. 2)
tamthegod,2025,2062,37,241,1988,Codeforces Round 958 (Div. 2)
bzh110,1976,2026,50,241,1988,Codeforces Round 958 (Div. 2)
TruotVoi2025_ToT,1477,1733,256,243,1988,Codeforces Round 958 (Div. 2)
DuongForeverAlone,1904,1973,69,243,1988,Codeforces Round 958 (Div. 2)
hshhh_,1741,1858,117,243,1988,Codeforces Round 958 (Div. 2)
clarinha,2066,2091,25,246,1988,Codeforces Round 958 (Div. 2)
Xiaozzz,1850,1934,84,247,1988,Codeforces Round 958 (Div. 2)
Scalm,1835,1923,88,248,1988,Codeforces Round 958 (Div. 2)
vikram108,1975,2024,49,248,1988,Codeforces Round 958 (Div. 2)
