party,rank,points,penalty,successfulHackCount,unsuccessfulHackCount,problemResults
"{'contestId': 2044, 'participantId': 199306625, 'members': [{'handle': 'cysssssssss'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1734273300}",1,9.0,359,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 49}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 198}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 424}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1231}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1954}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2957}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3638}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 6318}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4402}]"
"{'contestId': 2044, 'participantId': 199083656, 'members': [{'handle': 'baoziiiiii'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1734273300}",2,9.0,481,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 68}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 199}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 294}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1552}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1461}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 6514}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 5199}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 5902}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 7958}]"
"{'contestId': 2044, 'participantId': 199053584, 'members': [{'handle': 'freedom_bot'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1734273300}",3,9.0,903,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 7568}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 6475}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 6569}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 7232}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 6250}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 7422}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4546}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4394}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2793}]"
"{'contestId': 2044, 'participantId': 199132219, 'members': [{'handle': 'PeEchCute'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1734273300}",4,8.0,208,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 190}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 310}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 286}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 497}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1035}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2548}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3002}, {'points': 0.0, 'rejectedAttemptCount': 4, 'type': 'FINAL'}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4156}]"
"{'contestId': 2044, 'participantId': 199282723, 'members': [{'handle': 'hyx000'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1734273300}",5,8.0,228,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 140}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 290}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 456}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 907}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1461}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2556}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3642}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4461}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}]"
"{'contestId': 2044, 'participantId': 199298742, 'members': [{'handle': 'ChengyunSun'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1734273300}",6,8.0,241,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 98}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 206}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 313}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 716}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 894}, {'points': 0.0, 'rejectedAttemptCount': 1, 'type': 'FINAL'}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4029}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4488}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3372}]"
"{'contestId': 2044, 'participantId': 199256217, 'members': [{'handle': 'tunglaaam2000'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1734273300}",7,8.0,255,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 73}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 176}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1622}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 333}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 780}, {'points': 0.0, 'rejectedAttemptCount': 1, 'type': 'FINAL'}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1791}, {'points': 1.0, 'rejectedAttemptCount': 2, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4229}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4104}]"
"{'contestId': 2044, 'participantId': 199290895, 'members': [{'handle': 'phucthuhigh'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1734273300}",8,8.0,275,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 198}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 187}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 352}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 601}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1324}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1857}, {'points': 0.0, 'rejectedAttemptCount': 1, 'type': 'FINAL'}, {'points': 1.0, 'rejectedAttemptCount': 1, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 4576}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 7017}]"
"{'contestId': 2044, 'participantId': 199304531, 'members': [{'handle': 'DhruvGarg007'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1734273300}",9,8.0,276,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 206}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 168}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 382}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 696}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1154}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2748}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3724}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 7688}]"
"{'contestId': 2044, 'participantId': 199296531, 'members': [{'handle': 'dhdxbc'}], 'participantType': 'CONTESTANT', 'ghost': False, 'startTimeSeconds': 1734273300}",10,8.0,288,0,0,"[{'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 48}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 185}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 389}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 2946}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 1569}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3284}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 3919}, {'points': 0.0, 'rejectedAttemptCount': 0, 'type': 'FINAL'}, {'points': 1.0, 'rejectedAttemptCount': 0, 'type': 'FINAL', 'bestSubmissionTimeSeconds': 5130}]"
