handle,old_rating,new_rating,change,rank,contest_id,contest_name
EmmaXII,1727,2165,438,1,2013,Codeforces Round 973 (Div. 2)
hxano,1952,2231,279,2,2013,Codeforces Round 973 (Div. 2)
Muelsyse_sep006,1001,1647,646,3,2013,Codeforces Round 973 (Div. 2)
Hexagons,2082,2291,209,4,2013,Codeforces Round 973 (Div. 2)
Trumling_hasnotime,1442,1854,412,5,2013,Codeforces Round 973 (Div. 2)
O_ooo_O,1987,2198,211,6,2013,Codeforces Round 973 (Div. 2)
Nyyeous,802,1455,653,6,2013,Codeforces Round 973 (Div. 2)
akritovandrey,1815,2074,259,8,2013,Codeforces Round 973 (Div. 2)
Timosh,1816,2070,254,9,2013,Codeforces Round 973 (Div. 2)
wangjc233,2039,2219,180,10,2013,Codeforces Round 973 (Div. 2)
Lu_Bai_Lovely,807,1437,630,11,2013,Codeforces Round 973 (Div. 2)
madhavG,1759,2018,259,12,2013,Codeforces Round 973 (Div. 2)
trainerherp,2016,2190,174,13,2013,Codeforces Round 973 (Div. 2)
cow8cow,0,873,873,14,2013,Codeforces Round 973 (Div. 2)
pylon_,1870,2086,216,15,2013,Codeforces Round 973 (Div. 2)
JeffreyLC,2077,2227,150,16,2013,Codeforces Round 973 (Div. 2)
marseille,1549,1866,317,17,2013,Codeforces Round 973 (Div. 2)
leolin0214,1874,2079,205,18,2013,Codeforces Round 973 (Div. 2)
theNewSon,2004,2167,163,19,2013,Codeforces Round 973 (Div. 2)
realpsdoingdamyoo,1583,1880,297,20,2013,Codeforces Round 973 (Div. 2)
JahonaliX,1746,1985,239,21,2013,Codeforces Round 973 (Div. 2)
Capps,2051,2193,142,22,2013,Codeforces Round 973 (Div. 2)
xu826281112,2012,2163,151,23,2013,Codeforces Round 973 (Div. 2)
itsHarshJ,1564,1858,294,24,2013,Codeforces Round 973 (Div. 2)
WH_whm,1611,1886,275,25,2013,Codeforces Round 973 (Div. 2)
ETO_leader,1964,2123,159,26,2013,Codeforces Round 973 (Div. 2)
FBI,1839,2035,196,27,2013,Codeforces Round 973 (Div. 2)
raztun,2017,2157,140,28,2013,Codeforces Round 973 (Div. 2)
DmitryLzr,2039,2171,132,29,2013,Codeforces Round 973 (Div. 2)
Aladdinee,1590,1915,325,30,2013,Codeforces Round 973 (Div. 2)
liaoyanxu,2005,2144,139,31,2013,Codeforces Round 973 (Div. 2)
oliverchang,1886,2059,173,32,2013,Codeforces Round 973 (Div. 2)
kzyKT,2093,2203,110,33,2013,Codeforces Round 973 (Div. 2)
tushar_joshi,1741,1957,216,34,2013,Codeforces Round 973 (Div. 2)
sv1shan,1984,2123,139,35,2013,Codeforces Round 973 (Div. 2)
ngocnghia,1919,2076,157,36,2013,Codeforces Round 973 (Div. 2)
