handle,old_rating,new_rating,change,rank,contest_id,contest_name
rainboy,2031,2318,287,1,1995,Codeforces Round 961 (Div. 2)
GidrAcH,1792,2123,331,2,1995,Codeforces Round 961 (Div. 2)
toma_ariciu,2025,2264,239,3,1995,Codeforces Round 961 (Div. 2)
biximo,2065,2279,214,4,1995,Codeforces Round 961 (Div. 2)
zhengjc,1596,1953,357,5,1995,Codeforces Round 961 (Div. 2)
sdyakonov,1918,2158,240,6,1995,Codeforces Round 961 (Div. 2)
tas6,1642,2017,375,7,1995,Codeforces Round 961 (Div. 2)
nanani,1912,2135,223,8,1995,Codeforces Round 961 (Div. 2)
amcbn,1993,2191,198,8,1995,Codeforces Round 961 (Div. 2)
wsyj_AK_IOI,1463,1900,437,10,1995,Codeforces Round 961 (Div. 2)
xingjz24,1816,2061,245,11,1995,Codeforces Round 961 (Div. 2)
NortGlG,1772,2027,255,12,1995,Codeforces Round 961 (Div. 2)
Tagaki_san,441,1197,756,13,1995,Codeforces Round 961 (Div. 2)
nothing_lasts_forever,1902,2162,260,14,1995,Codeforces Round 961 (Div. 2)
Dispersion_cf,1427,1837,410,15,1995,Codeforces Round 961 (Div. 2)
aPNJ777,2015,2180,165,16,1995,Codeforces Round 961 (Div. 2)
Franklzh,2008,2172,164,17,1995,Codeforces Round 961 (Div. 2)
itachi_uchiha118,1751,1994,243,18,1995,Codeforces Round 961 (Div. 2)
Ignut,2013,2171,158,19,1995,Codeforces Round 961 (Div. 2)
gogogored,1457,1840,383,20,1995,Codeforces Round 961 (Div. 2)
caoshurui,1953,2124,171,20,1995,Codeforces Round 961 (Div. 2)
October_orz,809,1406,597,22,1995,Codeforces Round 961 (Div. 2)
Moeebius,1597,1929,332,23,1995,Codeforces Round 961 (Div. 2)
_Separation,2024,2167,143,24,1995,Codeforces Round 961 (Div. 2)
Jie-XuSheng,1827,2027,200,25,1995,Codeforces Round 961 (Div. 2)
PieArmy,2007,2152,145,25,1995,Codeforces Round 961 (Div. 2)
danx,1828,2024,196,27,1995,Codeforces Round 961 (Div. 2)
-Mescherez-,769,1368,599,27,1995,Codeforces Round 961 (Div. 2)
AndroidOreo,524,1208,684,29,1995,Codeforces Round 961 (Div. 2)
qusol,2069,2189,120,30,1995,Codeforces Round 961 (Div. 2)
rtckyw_,1897,2067,170,31,1995,Codeforces Round 961 (Div. 2)
KingOfGenshin,347,1093,746,32,1995,Codeforces Round 961 (Div. 2)
operator_,2064,2181,117,33,1995,Codeforces Round 961 (Div. 2)
__czm297,1719,1941,222,34,1995,Codeforces Round 961 (Div. 2)
YisrT3,1550,1829,279,35,1995,Codeforces Round 961 (Div. 2)
Wxssim,2077,2186,109,36,1995,Codeforces Round 961 (Div. 2)
4977,1994,2161,167,37,1995,Codeforces Round 961 (Div. 2)
slzxpanhongxuan,1672,1905,233,38,1995,Codeforces Round 961 (Div. 2)
s-sireneva,1950,2092,142,39,1995,Codeforces Round 961 (Div. 2)
kl0989e,1706,1925,219,40,1995,Codeforces Round 961 (Div. 2)
BrandedSwordsman,1997,2179,182,41,1995,Codeforces Round 961 (Div. 2)
xcc_szy0905,1962,2097,135,41,1995,Codeforces Round 961 (Div. 2)
gdgzoi471,1890,2046,156,43,1995,Codeforces Round 961 (Div. 2)
zsombor,1986,2112,126,44,1995,Codeforces Round 961 (Div. 2)
PineaP,1857,2021,164,45,1995,Codeforces Round 961 (Div. 2)
hot_zero,1411,1771,360,46,1995,Codeforces Round 961 (Div. 2)
volwerine,1687,1959,272,47,1995,Codeforces Round 961 (Div. 2)
_cly_,1906,2052,146,48,1995,Codeforces Round 961 (Div. 2)
lenhanbounofficial,1834,2001,167,49,1995,Codeforces Round 961 (Div. 2)
CPFED,0,813,813,50,1995,Codeforces Round 961 (Div. 2)
hxano,2055,2155,100,51,1995,Codeforces Round 961 (Div. 2)
Nullptrs,2025,2132,107,52,1995,Codeforces Round 961 (Div. 2)
brute_forceCE,1979,2099,120,52,1995,Codeforces Round 961 (Div. 2)
tzl_Dedicatus545,2018,2126,108,54,1995,Codeforces Round 961 (Div. 2)
Art.twink,2067,2160,93,55,1995,Codeforces Round 961 (Div. 2)
Imagine.2019,1753,1940,187,56,1995,Codeforces Round 961 (Div. 2)
Mag1sk,1990,2103,113,57,1995,Codeforces Round 961 (Div. 2)
kiraa,1915,2050,135,58,1995,Codeforces Round 961 (Div. 2)
eFanJu,1285,1693,408,59,1995,Codeforces Round 961 (Div. 2)
_FCY_,1043,1530,487,60,1995,Codeforces Round 961 (Div. 2)
d.o.,2071,2158,87,61,1995,Codeforces Round 961 (Div. 2)
wyzz162534,1899,2091,192,62,1995,Codeforces Round 961 (Div. 2)
OMARB,2032,2128,96,63,1995,Codeforces Round 961 (Div. 2)
zhenghanyun,2081,2163,82,64,1995,Codeforces Round 961 (Div. 2)
Maksim757,1671,1877,206,65,1995,Codeforces Round 961 (Div. 2)
Hexagons,1970,2082,112,66,1995,Codeforces Round 961 (Div. 2)
Egg_laying_master,1746,1979,233,67,1995,Codeforces Round 961 (Div. 2)
11231123,2095,2169,74,68,1995,Codeforces Round 961 (Div. 2)
chengke,1953,2068,115,68,1995,Codeforces Round 961 (Div. 2)
DiegoGarcia,1989,2092,103,70,1995,Codeforces Round 961 (Div. 2)
Nityacke,1978,2084,106,71,1995,Codeforces Round 961 (Div. 2)
cwxzh,1742,1920,178,72,1995,Codeforces Round 961 (Div. 2)
RabbitPower,1896,2025,129,73,1995,Codeforces Round 961 (Div. 2)
chsuhan,2008,2103,95,74,1995,Codeforces Round 961 (Div. 2)
KOMBOGRAPH,0,791,791,75,1995,Codeforces Round 961 (Div. 2)
LCJLY,1825,1974,149,76,1995,Codeforces Round 961 (Div. 2)
_ville.claude__,1740,1915,175,77,1995,Codeforces Round 961 (Div. 2)
ruykun,1446,1769,323,78,1995,Codeforces Round 961 (Div. 2)
lwm7708,1589,1866,277,79,1995,Codeforces Round 961 (Div. 2)
hollis_yang,1902,2025,123,80,1995,Codeforces Round 961 (Div. 2)
woshiluo,1954,2061,107,81,1995,Codeforces Round 961 (Div. 2)
kinnikuma,1900,2022,122,82,1995,Codeforces Round 961 (Div. 2)
Au5,1720,1898,178,83,1995,Codeforces Round 961 (Div. 2)
Frus,2059,2133,74,84,1995,Codeforces Round 961 (Div. 2)
amanbol,2069,2141,72,84,1995,Codeforces Round 961 (Div. 2)
chernega,1909,2026,117,86,1995,Codeforces Round 961 (Div. 2)
neetman,1939,2047,108,87,1995,Codeforces Round 961 (Div. 2)
llzer,2060,2132,72,88,1995,Codeforces Round 961 (Div. 2)
nhanhoang510,1772,1929,157,89,1995,Codeforces Round 961 (Div. 2)
goooooool,1960,2060,100,90,1995,Codeforces Round 961 (Div. 2)
Sora_Ginko_,0,780,780,91,1995,Codeforces Round 961 (Div. 2)
tloinuy,1938,2044,106,92,1995,Codeforces Round 961 (Div. 2)
zoinkssss,1558,1837,279,93,1995,Codeforces Round 961 (Div. 2)
CodeChild,2040,2115,75,94,1995,Codeforces Round 961 (Div. 2)
mark,1974,2067,93,95,1995,Codeforces Round 961 (Div. 2)
tamthegod,1985,2075,90,96,1995,Codeforces Round 961 (Div. 2)
nightiefury1720,1682,1864,182,97,1995,Codeforces Round 961 (Div. 2)
VegJJJy,1713,1885,172,98,1995,Codeforces Round 961 (Div. 2)
34z12000,1733,1898,165,99,1995,Codeforces Round 961 (Div. 2)
LittleXi2,1870,2027,157,100,1995,Codeforces Round 961 (Div. 2)
HoriaB,1822,1958,136,101,1995,Codeforces Round 961 (Div. 2)
int233233,1983,2070,87,102,1995,Codeforces Round 961 (Div. 2)
trofimichael,1857,1981,124,103,1995,Codeforces Round 961 (Div. 2)
wqxt2,0,772,772,104,1995,Codeforces Round 961 (Div. 2)
real_pegasus,2048,2116,68,105,1995,Codeforces Round 961 (Div. 2)
NusGhy,1930,2031,101,106,1995,Codeforces Round 961 (Div. 2)
dmitriy_kolev,1787,1931,144,106,1995,Codeforces Round 961 (Div. 2)
AC464,1856,1978,122,108,1995,Codeforces Round 961 (Div. 2)
negative-xp,1969,2093,124,109,1995,Codeforces Round 961 (Div. 2)
Zero_L,1977,2063,86,110,1995,Codeforces Round 961 (Div. 2)
Sxrqwq,1736,1894,158,111,1995,Codeforces Round 961 (Div. 2)
Dulustan,1992,2072,80,112,1995,Codeforces Round 961 (Div. 2)
wswwtx,2014,2088,74,113,1995,Codeforces Round 961 (Div. 2)
frost_ice,1889,1998,109,114,1995,Codeforces Round 961 (Div. 2)
Alg01,1760,1908,148,115,1995,Codeforces Round 961 (Div. 2)
happyerr,1357,1688,331,116,1995,Codeforces Round 961 (Div. 2)
ji_114514,1998,2074,76,117,1995,Codeforces Round 961 (Div. 2)
dengqw,1774,1917,143,118,1995,Codeforces Round 961 (Div. 2)
LiHn,1909,2010,101,119,1995,Codeforces Round 961 (Div. 2)
a884020583,1886,1994,108,120,1995,Codeforces Round 961 (Div. 2)
__Grice,1272,1648,376,121,1995,Codeforces Round 961 (Div. 2)
BortiK,1940,2031,91,122,1995,Codeforces Round 961 (Div. 2)
alexok2006,1822,1947,125,123,1995,Codeforces Round 961 (Div. 2)
TAhmed33,2013,2082,69,124,1995,Codeforces Round 961 (Div. 2)
ZnAc_2,1841,1960,119,125,1995,Codeforces Round 961 (Div. 2)
SpeedyX,1962,2045,83,126,1995,Codeforces Round 961 (Div. 2)
thegoat,2004,2074,70,127,1995,Codeforces Round 961 (Div. 2)
MercyType1,2056,2112,56,128,1995,Codeforces Round 961 (Div. 2)
tyristik,1045,1490,445,129,1995,Codeforces Round 961 (Div. 2)
SoloRejudger114514,1766,1906,140,130,1995,Codeforces Round 961 (Div. 2)
fishy14,2078,2126,48,131,1995,Codeforces Round 961 (Div. 2)
noodles0428,1639,1818,179,132,1995,Codeforces Round 961 (Div. 2)
Nika533,1869,1976,107,133,1995,Codeforces Round 961 (Div. 2)
evilboy_,1780,1914,134,134,1995,Codeforces Round 961 (Div. 2)
SlavicC,1974,2108,134,135,1995,Codeforces Round 961 (Div. 2)
Nolirue_Sola,2083,2128,45,136,1995,Codeforces Round 961 (Div. 2)
altgifted,2012,2076,64,137,1995,Codeforces Round 961 (Div. 2)
zeemanz,2028,2087,59,138,1995,Codeforces Round 961 (Div. 2)
Ichinoseyang,1782,1913,131,139,1995,Codeforces Round 961 (Div. 2)
dwuy,1861,1968,107,140,1995,Codeforces Round 961 (Div. 2)
acat,1698,1855,157,141,1995,Codeforces Round 961 (Div. 2)
-xrz-,1578,1829,251,142,1995,Codeforces Round 961 (Div. 2)
DaNeK0201,2010,2073,63,143,1995,Codeforces Round 961 (Div. 2)
mushanyu,2018,2078,60,144,1995,Codeforces Round 961 (Div. 2)
HIJAZ,1922,2009,87,145,1995,Codeforces Round 961 (Div. 2)
ShikibeMayu,1809,1964,155,146,1995,Codeforces Round 961 (Div. 2)
rikka_lyly,1996,2061,65,147,1995,Codeforces Round 961 (Div. 2)
kustizus,1636,1810,174,147,1995,Codeforces Round 961 (Div. 2)
TomHUang,1692,1847,155,149,1995,Codeforces Round 961 (Div. 2)
dino_merlin,2059,2106,47,150,1995,Codeforces Round 961 (Div. 2)
Yhs_Joker_06,2013,2072,59,151,1995,Codeforces Round 961 (Div. 2)
Glac1er,1211,1594,383,152,1995,Codeforces Round 961 (Div. 2)
feblokas,1760,1893,133,153,1995,Codeforces Round 961 (Div. 2)
ongweihong,1805,1923,118,154,1995,Codeforces Round 961 (Div. 2)
SeaYellow,1959,2032,73,155,1995,Codeforces Round 961 (Div. 2)
Saanteye,1899,1989,90,156,1995,Codeforces Round 961 (Div. 2)
space_leo,2014,2071,57,157,1995,Codeforces Round 961 (Div. 2)
Khaled_Mardini,1950,2024,74,158,1995,Codeforces Round 961 (Div. 2)
robotolev,2058,2102,44,159,1995,Codeforces Round 961 (Div. 2)
CyberCow,1834,1941,107,159,1995,Codeforces Round 961 (Div. 2)
pera2008,1611,1788,177,161,1995,Codeforces Round 961 (Div. 2)
Dempsey,1850,1952,102,162,1995,Codeforces Round 961 (Div. 2)
orzFesdrer,0,746,746,163,1995,Codeforces Round 961 (Div. 2)
Lyz09,0,746,746,164,1995,Codeforces Round 961 (Div. 2)
Hong_Meiling,0,745,745,165,1995,Codeforces Round 961 (Div. 2)
IceWolf898,1834,1940,106,166,1995,Codeforces Round 961 (Div. 2)
