handle,old_rating,new_rating,change,rank,contest_id,contest_name
nathan_higgs,1765,2162,397,1,2027,Codeforces Round 982 (Div. 2)
puru-puru-pururin,2041,2286,245,2,2027,Codeforces Round 982 (Div. 2)
Nonoze,1767,2080,313,3,2027,Codeforces Round 982 (Div. 2)
Hong_Meiling,1951,2191,240,4,2027,Codeforces Round 982 (Div. 2)
Nika_Tamliani,2071,2265,194,5,2027,Codeforces Round 982 (Div. 2)
I_am_Domik,1866,2115,249,6,2027,Codeforces Round 982 (Div. 2)
top_tree,1367,1842,475,7,2027,Codeforces Round 982 (Div. 2)
__baozii__,2036,2219,183,8,2027,Codeforces Round 982 (Div. 2)
Wizard_of_Orz,2007,2193,186,9,2027,Codeforces Round 982 (Div. 2)
Tang__Tang,2005,2187,182,10,2027,Codeforces Round 982 (Div. 2)
_user_,2003,2181,178,11,2027,Codeforces Round 982 (Div. 2)
4dalols,2055,2214,159,12,2027,Codeforces Round 982 (Div. 2)
Popyk_Andrey,2091,2236,145,13,2027,Codeforces Round 982 (Div. 2)
sonic407,1694,1959,265,14,2027,Codeforces Round 982 (Div. 2)
hakaishin_3181,1923,2111,188,15,2027,Codeforces Round 982 (Div. 2)
Nika533,2078,2214,136,16,2027,Codeforces Round 982 (Div. 2)
AKSLEGION,2018,2171,153,16,2027,Codeforces Round 982 (Div. 2)
mumuxinfei,1586,1876,290,18,2027,Codeforces Round 982 (Div. 2)
kl0989e,1942,2113,171,19,2027,Codeforces Round 982 (Div. 2)
HusseinFarhat,2017,2163,146,20,2027,Codeforces Round 982 (Div. 2)
Denislav_Manev,1917,2091,174,21,2027,Codeforces Round 982 (Div. 2)
Max-324,1949,2111,162,22,2027,Codeforces Round 982 (Div. 2)
AIinLoh420,877,1441,564,23,2027,Codeforces Round 982 (Div. 2)
bro_jie,2098,2212,114,24,2027,Codeforces Round 982 (Div. 2)
yahia,2093,2207,114,25,2027,Codeforces Round 982 (Div. 2)
xfxcy,1822,2076,254,26,2027,Codeforces Round 982 (Div. 2)
StefanSebez,1987,2128,141,27,2027,Codeforces Round 982 (Div. 2)
Lezy233,1921,2080,159,28,2027,Codeforces Round 982 (Div. 2)
cdd,1933,2085,152,29,2027,Codeforces Round 982 (Div. 2)
AkiLotus,1908,2067,159,29,2027,Codeforces Round 982 (Div. 2)
PeRuaDangYeu,1903,2062,159,31,2027,Codeforces Round 982 (Div. 2)
